trade_date,target_time,node_seq,sector_type,direction,position,sector_code,sector_name,turnover_market_share_pct,turnover_1m_market_share_pct,turnover_market_share_delta_15m,turnover_1m_market_share_delta_15m,turnover_increment_15m,turnover_increment_market_share_pct,turnover_share_rank,turnover_share_rank_delta,up_ratio_delta_15m,new_high_ratio_delta_15m,turnover_1m_top1_share_pct,turnover_1m_top3_share_pct,turnover_1m_top5_share_pct
2026-08-28,11:00:15,102,concept,UP,8,885738.TI,OLED,6.810214,6.600949,0.097492,0.382063,9009439592.00,7.808092,68,2,-0.044872,0.000000,5.632537,14.302597,21.546198
2026-08-28,11:00:15,102,concept,UP,9,886110.TI,2026中报预增,29.444904,26.037220,0.097380,-2.577828,35125360172.00,30.441633,5,0,-0.017578,-0.005859,6.596774,12.833621,16.631107
2026-08-28,11:00:15,102,concept,UP,10,885338.TI,融资融券,88.377523,83.233719,0.095982,-5.005560,103108799104.00,89.359943,1,0,0.001556,-0.001037,2.063607,4.514527,6.094992
2026-08-28,11:00:15,102,concept,DOWN,1,885728.TI,人工智能,19.641941,16.648044,-0.173031,-3.010798,20620479189.00,17.870879,13,0,0.000923,-0.000923,2.443025,6.702303,10.312860
2026-08-28,11:00:15,102,concept,DOWN,2,886099.TI,AI智能体,9.061792,7.468916,-0.165468,-1.945185,8501797464.00,7.368141,44,-2,-0.006608,0.000000,4.608945,12.867013,18.291508
2026-08-28,11:00:15,102,concept,DOWN,3,886100.TI,DeepSeek概念,15.854774,13.635501,-0.142048,-2.648358,16616545171.00,14.400842,19,0,-0.001300,0.003901,5.649713,11.442443,16.162012
2026-08-28,11:00:15,102,concept,DOWN,4,886108.TI,AI应用,9.490376,7.453698,-0.141487,-1.990003,9279557201.00,8.042191,41,0,-0.007463,-0.003731,3.550472,8.125993,12.182384
2026-08-28,11:00:15,102,concept,DOWN,5,886019.TI,AIGC概念,6.198073,4.774928,-0.124967,-1.725853,5675804051.00,4.918974,78,-3,-0.003413,0.003413,3.917125,10.724822,17.056878
2026-08-28,11:00:15,102,concept,DOWN,6,885957.TI,东数西算(算力),15.771030,12.508853,-0.123479,-3.112777,16739225818.00,14.507164,21,-1,-0.026634,-0.002421,3.295965,8.929520,14.133502
2026-08-28,11:00:15,102,concept,DOWN,7,886031.TI,ChatGPT概念,3.782618,2.710397,-0.122593,-1.663214,2916745223.00,2.527817,116,-3,-0.014388,0.000000,6.394510,18.084013,27.658623
2026-08-28,11:00:15,102,concept,DOWN,8,885552.TI,小金属概念,7.412501,5.265287,-0.107149,-2.903398,7287522390.00,6.315781,58,-2,0.000000,-0.011765,6.333350,14.572950,21.879796
2026-08-28,11:00:15,102,concept,DOWN,9,885976.TI,数字经济,7.819069,6.319153,-0.105886,-1.615703,7771559961.00,6.735275,52,0,0.011719,-0.021484,5.704163,13.880418,18.648264
2026-08-28,11:00:15,102,concept,DOWN,10,885362.TI,云计算,6.165919,4.742861,-0.102919,-1.635194,5899101230.00,5.112496,81,-3,-0.004484,-0.004484,6.295149,15.886335,23.366396
2026-08-28,11:00:15,102,industry,UP,1,881121.TI,半导体,12.368091,12.516856,0.199987,1.570790,16632947787.00,14.415057,1,0,-0.053476,0.000000,4.273202,11.099312,17.515959
2026-08-28,11:00:15,102,industry,UP,2,884287.TI,数字芯片设计,5.350343,4.680584,0.083959,0.764956,7165131328.00,6.209710,6,0,-0.071429,0.000000,11.427430,29.595314,42.247421
2026-08-28,11:00:15,102,industry,UP,3,884263.TI,通信线缆及配套,2.692838,1.932557,0.049057,-0.138480,3686538043.00,3.194963,11,0,-0.166667,0.000000,39.862558,71.963094,91.545238
2026-08-28,11:00:15,102,industry,UP,4,884229.TI,半导体设备,1.654525,2.041962,0.045696,0.509873,2448768539.00,2.122242,24,2,0.000000,0.000000,20.116304,40.367754,55.350184
2026-08-28,11:00:15,102,industry,UP,5,881122.TI,光学光电子,1.944147,2.094245,0.040176,-0.009859,2717764064.00,2.355369,22,1,-0.056075,0.000000,12.636601,29.594630,39.851591
2026-08-28,11:00:15,102,industry,UP,6,884094.TI,面板,0.793407,0.847287,0.036653,-0.056374,1348361442.00,1.168567,62,2,-0.024390,0.000000,31.233983,48.570609,61.464985
2026-08-28,11:00:15,102,industry,UP,7,881101.TI,种植业与林业,0.772007,0.740816,0.032812,-0.326853,1278310786.00,1.107857,64,1,0.000000,0.000000,21.429337,48.635231,63.027991
2026-08-28,11:00:15,102,industry,UP,8,881137.TI,造纸,0.147345,5.903515,0.032439,5.744650,553130430.00,0.479374,197,19,0.041667,0.000000,98.377444,98.982129,99.345191
2026-08-28,11:00:15,102,industry,UP,9,881263.TI,农化制品,0.713662,0.923507,0.031260,0.093638,1192655347.00,1.033623,67,3,0.032787,0.016393,11.230029,29.804881,43.506684
2026-08-28,11:00:15,102,industry,UP,10,884090.TI,分立器件,0.871302,1.258015,0.031010,-0.267133,1371600610.00,1.188707,55,3,-0.058824,0.000000,31.513648,76.174744,83.265821
2026-08-28,11:00:15,102,industry,DOWN,1,881270.TI,元件,7.077833,5.455611,-0.071421,-1.076876,7323313405.00,6.346799,3,0,-0.047619,0.000000,15.645082,32.570635,44.964512
2026-08-28,11:00:15,102,industry,DOWN,2,884296.TI,横向通用软件,1.294146,0.813116,-0.067513,-0.181888,695918124.00,0.603122,35,-3,0.000000,0.000000,20.627926,45.622974,58.159426
2026-08-28,11:00:15,102,industry,DOWN,3,881272.TI,软件开发,2.813812,2.078251,-0.059973,-0.394361,2538440750.00,2.199957,8,0,-0.036232,0.007246,8.070677,21.043070,31.166003
2026-08-28,11:00:15,102,industry,DOWN,4,881278.TI,电网设备,2.168867,1.392141,-0.057509,-0.513623,1823363230.00,1.580230,17,-1,-0.014286,0.014286,13.070275,28.575395,38.182707
2026-08-28,11:00:15,102,industry,DOWN,5,881169.TI,贵金属,2.009916,1.043111,-0.050943,-1.885616,1717511340.00,1.488493,21,0,-0.142857,0.000000,20.405209,40.933404,58.289913
2026-08-28,11:00:15,102,industry,DOWN,6,881164.TI,文化传媒,1.171688,0.929385,-0.045825,-0.637693,810753577.00,0.702645,42,-5,0.011905,0.011905,18.648521,42.349393,58.340179
2026-08-28,11:00:15,102,industry,DOWN,7,884092.TI,印制电路板,5.489803,4.111044,-0.043038,-0.695469,5826169623.00,5.049290,4,0,-0.042553,0.000000,20.762001,39.126684,50.736608
2026-08-28,11:00:15,102,industry,DOWN,8,884089.TI,线缆部件及其他,1.002660,0.458446,-0.040814,-0.110552,674906290.00,0.584912,50,-2,0.073171,0.024390,39.689882,64.899003,72.168699
2026-08-28,11:00:15,102,industry,DOWN,9,881140.TI,化学制药,1.884489,1.691648,-0.038308,-0.120961,1722000753.00,1.492384,23,-1,0.044304,-0.012658,8.715747,21.349364,30.237344
2026-08-28,11:00:15,102,industry,DOWN,10,881168.TI,工业金属,2.274211,1.669172,-0.035071,-1.418166,2209922751.00,1.915245,14,0,-0.018182,0.018182,14.001095,32.546147,44.888608
2026-08-28,11:00:15,102,style,UP,1,883417.TI,大盘股,27.345203,23.078625,0.155330,-1.784684,33387019369.00,28.935088,5,0,-0.020000,0.010000,5.140937,12.177325,16.856907
2026-08-28,11:00:15,102,style,UP,2,883916.TI,百元股,25.324820,23.081841,0.102739,1.004075,30434663837.00,26.376409,8,0,-0.040541,0.004505,5.140221,11.199735,15.336113
2026-08-28,11:00:15,102,style,UP,3,883406.TI,基金重仓股,9.406660,7.961690,0.094043,-0.179128,11964644141.00,10.369240,24,2,-0.040000,0.000000,14.902083,35.298525,47.717494
2026-08-28,11:00:15,102,style,UP,4,883901.TI,昨日资金前十,5.748204,4.093745,0.087791,-0.670877,7669459200.00,6.646789,41,0,0.000000,0.000000,18.818138,42.720887,63.145433
2026-08-28,11:00:15,102,style,UP,5,883924.TI,QFII重仓,23.251519,27.868441,0.081599,4.620385,27792690952.00,24.086725,10,0,-0.009717,-0.001619,20.839798,28.253728,30.243829
2026-08-28,11:00:15,102,style,UP,6,883434.TI,消费,8.181890,7.663181,0.076800,-2.517920,10347779062.00,8.967973,30,1,0.038505,-0.018120,4.492106,10.523982,14.512547
2026-08-28,11:00:15,102,style,UP,7,883910.TI,同花顺热股,17.662848,19.945247,0.065150,4.840741,21149880400.00,18.329688,15,0,-0.080000,-0.020000,29.118350,43.678582,51.820379
2026-08-28,11:00:15,102,style,UP,8,883420.TI,减持新规(不可减持),36.387298,35.062148,0.060900,-2.298861,42705064721.00,37.010635,4,0,-0.001796,-0.004939,3.383870,7.135721,9.832754
2026-08-28,11:00:15,102,style,UP,9,883443.TI,同花顺算力主题精选,19.523270,15.616068,0.059226,-2.317555,23226586661.00,20.129480,12,0,-0.100000,0.000000,7.597672,16.554137,22.035252
2026-08-28,11:00:15,102,style,UP,10,883902.TI,昨日成交前十,6.953275,5.020247,0.057922,-0.097714,8707184500.00,7.546141,34,1,-0.100000,0.000000,23.633453,49.836932,69.328358
2026-08-28,11:00:15,102,style,DOWN,1,883404.TI,同花顺情绪指数,17.944781,17.732886,-0.301712,2.101551,17142434477.00,14.856608,13,0,-0.003135,-0.006270,32.751166,36.619871,39.589665
2026-08-28,11:00:15,102,style,DOWN,2,883978.TI,昨日打板表现,9.210549,11.147713,-0.212019,4.146669,8123665966.00,7.040430,25,-1,-0.057471,-0.011494,52.097922,58.251948,62.976057
2026-08-28,11:00:15,102,style,DOWN,3,883992.TI,昨日非ST打板,9.210549,11.147713,-0.212019,4.146669,8123665966.00,7.040430,26,-1,-0.057471,-0.011494,52.097922,58.251948,62.976057
2026-08-28,11:00:15,102,style,DOWN,4,883900.TI,昨日涨停表现,7.592120,10.074152,-0.208659,4.442159,6295904549.00,5.456389,32,0,-0.064103,0.000000,57.649783,64.459618,69.053763
2026-08-28,11:00:15,102,style,DOWN,5,883986.TI,昨日非ST涨停表现,7.585043,10.073397,-0.208196,4.443313,6293212421.00,5.454055,33,0,-0.064935,0.000000,57.654103,64.464449,69.058938
2026-08-28,11:00:15,102,style,DOWN,6,883994.TI,昨日打首板表现,8.135439,4.816043,-0.187262,-1.643553,7175530300.00,6.218722,31,-2,-0.065789,-0.013158,8.445024,19.782982,29.665539
2026-08-28,11:00:15,102,style,DOWN,7,883979.TI,昨日首板表现,6.418600,3.726784,-0.177557,-1.288972,5309151496.00,4.601212,37,0,-0.080645,0.000000,10.913322,25.382193,34.996423
2026-08-28,11:00:15,102,style,DOWN,8,883993.TI,昨日非ST首板,6.411524,3.726029,-0.177094,-1.287818,5306459368.00,4.598879,38,0,-0.081967,0.000000,10.915533,25.387336,35.003513
2026-08-28,11:00:15,102,style,DOWN,9,883423.TI,沪深主板昨日涨停,6.514687,9.248487,-0.175786,4.501435,5440943148.00,4.715430,36,0,-0.073529,-0.014706,62.796507,70.004414,74.165867
2026-08-28,11:00:15,102,style,DOWN,10,883926.TI,高贝塔值,9.048205,12.194090,-0.158159,5.017531,8572448956.00,7.429371,28,-1,-0.060000,-0.010000,47.627391,56.993958,61.807618
2026-08-28,13:30:15,163,concept,UP,1,886021.TI,国企改革,24.646939,27.229224,0.122457,-0.840333,18233969494.00,27.459060,9,0,0.004090,-0.005453,2.402536,5.652108,8.580619
2026-08-28,13:30:15,163,concept,UP,2,886072.TI,高股息精选,4.047867,7.965725,0.095049,2.009338,4137378862.00,6.230598,109,1,0.017544,0.000000,9.685102,22.373797,30.377162
2026-08-28,13:30:15,163,concept,UP,3,885741.TI,中字头股票,3.589070,5.023921,0.081783,-0.307214,3630417613.00,5.467150,125,2,-0.014925,0.022388,13.021543,28.214759,40.434486
2026-08-28,13:30:15,163,concept,UP,4,885916.TI,同花顺漂亮100,7.825020,9.569278,0.078556,0.800612,6394058267.00,9.628997,53,1,0.000000,0.030000,8.062141,20.957984,30.266800
2026-08-28,13:30:15,163,concept,UP,5,886045.TI,同花顺中特估100,3.791004,5.284688,0.071643,0.490591,3609876164.00,5.436217,116,4,-0.020000,0.020000,12.379009,27.999499,39.616258
2026-08-28,13:30:15,163,concept,UP,6,886086.TI,西部大开发,11.606231,14.670443,0.052654,0.919481,8509950242.00,12.815379,34,1,-0.006299,-0.007874,6.558066,17.622576,25.794525
2026-08-28,13:30:15,163,concept,UP,7,885520.TI,沪股通,41.128304,43.546930,0.052609,-0.739693,28113169066.00,42.336431,3,0,-0.001217,0.002435,1.771626,4.679394,7.284573
2026-08-28,13:30:15,163,concept,UP,8,885595.TI,央企国企改革,7.944247,8.710249,0.052071,-0.853788,6069358535.00,9.140022,51,0,0.000000,-0.002545,7.510601,15.925045,21.943284
2026-08-28,13:30:15,163,concept,UP,9,885494.TI,一带一路,14.000306,16.032045,0.047310,-0.363309,10018231108.00,15.086743,25,0,-0.008872,0.003802,6.001090,13.497690,18.646716
2026-08-28,13:30:15,163,concept,UP,10,885398.TI,煤化工概念,2.246920,3.701725,0.044391,-1.166518,2168977045.00,3.266325,171,2,0.017857,-0.008929,17.672627,42.788542,49.540912
2026-08-28,13:30:15,163,concept,DOWN,1,885806.TI,华为概念,28.062870,25.528632,-0.171455,1.046748,16020382597.00,24.125556,6,0,-0.018924,0.002988,3.022052,7.933121,11.393175
2026-08-28,13:30:15,163,concept,DOWN,2,885887.TI,数据中心(AIDC),28.054801,22.544982,-0.169394,-2.350425,16046448678.00,24.164809,7,0,-0.012232,-0.003058,6.873506,13.783187,18.341096
2026-08-28,13:30:15,163,concept,DOWN,3,885756.TI,芯片概念,40.865489,34.076558,-0.168257,-1.349682,24570627132.00,37.001615,4,0,-0.002169,-0.001085,4.547498,8.837631,11.853133
2026-08-28,13:30:15,163,concept,DOWN,4,885957.TI,东数西算(算力),15.089034,10.949644,-0.156654,-0.673573,7630903811.00,11.491598,21,0,-0.004843,0.004843,4.033526,11.064219,16.987034
2026-08-28,13:30:15,163,concept,DOWN,5,885556.TI,5G,24.362887,21.312601,-0.156307,0.459566,13794436735.00,20.773440,10,0,-0.002203,-0.004405,7.270960,14.580187,19.401652
2026-08-28,13:30:15,163,concept,DOWN,6,886033.TI,共封装光学(CPO),21.021903,17.271869,-0.143885,-0.616617,11765296873.00,17.717700,12,0,0.000000,-0.004762,8.971992,17.991203,23.753562
2026-08-28,13:30:15,163,concept,DOWN,7,885728.TI,人工智能,19.032134,16.953935,-0.116190,2.741638,10866336771.00,16.363930,13,0,0.000923,0.003693,2.605040,7.482326,11.391539
2026-08-28,13:30:15,163,concept,DOWN,8,885611.TI,阿里巴巴概念,10.661846,7.835278,-0.104174,-0.748501,5491345801.00,8.269576,37,0,-0.002874,0.000000,7.787926,17.727553,25.540424
2026-08-28,13:30:15,163,concept,DOWN,9,886084.TI,光纤概念,9.906044,7.501020,-0.096386,-0.173665,5108223527.00,7.692621,40,-1,0.000000,0.000000,9.412885,22.681309,33.953447
2026-08-28,13:30:15,163,concept,DOWN,10,886044.TI,液冷服务器,12.351367,9.432370,-0.092887,-0.840868,6785370350.00,10.218285,28,0,0.000000,-0.004329,16.428859,26.917454,33.979154
2026-08-28,13:30:15,163,industry,UP,1,881115.TI,建筑材料,1.227915,1.368323,0.040044,-1.417737,1426022473.00,2.147488,37,3,0.013699,-0.027397,27.505523,63.030883,69.599242
2026-08-28,13:30:15,163,industry,UP,2,881281.TI,电池,2.472840,2.524777,0.037943,-0.923701,2220672091.00,3.344174,12,0,-0.037736,0.009434,30.326446,49.935545,55.549623
2026-08-28,13:30:15,163,industry,UP,3,884059.TI,玻璃玻纤,0.955456,0.974946,0.033878,-1.047732,1151073446.00,1.733435,52,1,0.000000,0.000000,38.603611,88.462949,94.921636
2026-08-28,13:30:15,163,industry,UP,4,884309.TI,锂电池,1.421715,1.604992,0.033018,-0.593834,1447575524.00,2.179946,29,1,0.000000,0.000000,47.705847,78.552476,83.654191
2026-08-28,13:30:15,163,industry,UP,5,881263.TI,农化制品,0.865754,1.624224,0.025599,-0.326549,965265684.00,1.453621,57,1,-0.032787,-0.016393,37.682721,51.177177,59.051392
2026-08-28,13:30:15,163,industry,UP,6,884282.TI,钨,0.547348,0.446953,0.024886,-0.861964,742945140.00,1.118822,85,5,-0.750000,0.000000,47.165005,88.774192,100.000000
2026-08-28,13:30:15,163,industry,UP,7,881170.TI,小金属,1.783019,1.226239,0.023993,-1.752293,1549870928.00,2.333995,24,0,-0.206897,-0.034483,17.191204,37.690138,52.856298
2026-08-28,13:30:15,163,industry,UP,8,881155.TI,银行,1.123421,1.844550,0.021888,0.232830,1079770724.00,1.626058,45,2,-0.023810,0.000000,14.695325,36.549849,52.663966
2026-08-28,13:30:15,163,industry,UP,9,881180.TI,石油加工贸易,0.327387,1.263792,0.018843,0.631206,504737356.00,0.760099,125,3,0.000000,0.037037,51.764220,85.837990,92.008452
2026-08-28,13:30:15,163,industry,UP,10,884053.TI,铝,0.597015,0.751397,0.018227,-0.579307,674389283.00,1.015582,83,1,0.000000,-0.074074,26.376525,46.625814,63.184837
2026-08-28,13:30:15,163,industry,DOWN,1,881129.TI,通信设备,8.606058,7.001889,-0.098124,-0.037060,4218475236.00,6.352723,2,0,0.032967,0.010989,22.131611,44.379698,58.593965
2026-08-28,13:30:15,163,industry,DOWN,2,881270.TI,元件,6.663825,4.298096,-0.079403,-0.406440,3214235279.00,4.840410,3,0,0.000000,0.000000,10.121810,28.119689,43.225755
2026-08-28,13:30:15,163,industry,DOWN,3,884092.TI,印制电路板,5.172799,3.527461,-0.062589,-0.232597,2480521554.00,3.735489,5,0,0.021277,0.000000,12.333096,34.262923,52.669172
2026-08-28,13:30:15,163,industry,DOWN,4,884262.TI,通信网络设备及器件,5.107334,4.838014,-0.046223,0.774154,2686623382.00,4.045864,6,0,0.025000,0.000000,32.030306,64.229184,76.037526
2026-08-28,13:30:15,163,industry,DOWN,5,884263.TI,通信线缆及配套,2.609875,1.288876,-0.044204,-0.684796,1058994579.00,1.594770,11,0,0.000000,0.000000,42.491763,74.650195,91.525154
2026-08-28,13:30:15,163,industry,DOWN,6,881272.TI,软件开发,2.627273,1.378283,-0.041383,-0.108427,1113563923.00,1.676948,10,0,-0.028986,0.000000,13.921642,26.198753,34.686748
2026-08-28,13:30:15,163,industry,DOWN,7,884296.TI,横向通用软件,1.167425,0.394639,-0.027638,-0.131422,353757962.00,0.532734,42,-3,0.000000,0.000000,25.087530,47.695602,58.659302
2026-08-28,13:30:15,163,industry,DOWN,8,881169.TI,贵金属,1.936847,2.157764,-0.024659,1.108320,910116350.00,1.370570,22,-1,0.142857,0.000000,27.195253,57.306239,75.104019
2026-08-28,13:30:15,163,industry,DOWN,9,881271.TI,IT服务,2.287483,1.561047,-0.023044,-0.040988,1167590046.00,1.758307,15,0,-0.038760,0.000000,8.678528,20.144785,30.736564
2026-08-28,13:30:15,163,industry,DOWN,10,881164.TI,文化传媒,1.098816,0.692264,-0.017506,0.088595,462709828.00,0.696808,47,-1,-0.023810,0.000000,20.525586,41.354792,52.139633
2026-08-28,13:30:15,163,style,UP,1,883436.TI,周期,22.064881,25.109253,0.181272,-4.563639,17416246133.00,26.227627,11,0,-0.008523,-0.013258,3.831645,8.874581,13.122906
2026-08-28,13:30:15,163,style,UP,2,883927.TI,高股息股,5.564103,10.802096,0.118946,3.390765,5508620440.00,8.295590,42,0,0.008897,0.010676,7.142027,17.534048,23.640812
2026-08-28,13:30:15,163,style,UP,3,883934.TI,保险重仓,15.533550,17.860839,0.111649,-1.160233,12017476712.00,18.097464,17,1,-0.001908,-0.011450,4.319442,10.496765,15.063114
2026-08-28,13:30:15,163,style,UP,4,883990.TI,机构重仓股,18.018066,20.186745,0.079485,1.799750,13176825364.00,19.843361,13,0,0.016667,0.000000,7.676476,14.967089,20.432664
2026-08-28,13:30:15,163,style,UP,5,883922.TI,社保重仓,12.391315,11.215437,0.076290,-4.084486,9391714359.00,14.143253,20,0,-0.002320,-0.027842,4.004567,11.566537,18.142527
2026-08-28,13:30:15,163,style,UP,6,883917.TI,行业龙头,15.518034,18.162701,0.069736,1.600659,11368038191.00,17.119456,18,-1,0.022305,0.003717,8.531940,17.469006,25.286494
2026-08-28,13:30:15,163,style,UP,7,883413.TI,低市盈率,3.885811,5.797571,0.057755,0.457353,3461059451.00,5.212109,55,0,-0.010000,-0.005000,7.463388,17.618209,26.237259
2026-08-28,13:30:15,163,style,UP,8,883930.TI,破净股,3.602783,5.926052,0.057137,1.377316,3263684775.00,4.914877,56,0,0.014563,-0.002427,11.039256,20.518729,28.950912
2026-08-28,13:30:15,163,style,UP,9,883433.TI,先进制造,23.450915,24.707586,0.052688,0.330132,16375834697.00,24.660841,9,0,-0.004209,0.001203,3.098947,6.792584,10.007968
2026-08-28,13:30:15,163,style,UP,10,883935.TI,业绩预亏,6.928513,9.520465,0.037693,2.063944,5175614426.00,7.794107,34,0,-0.005291,-0.003968,10.105572,21.011408,29.351218
2026-08-28,13:30:15,163,style,DOWN,1,883432.TI,科技(TMT),47.375305,39.520753,-0.257265,0.698446,27536116341.00,41.467431,3,0,-0.011329,0.000755,3.921056,7.862748,10.792530
2026-08-28,13:30:15,163,style,DOWN,2,883910.TI,同花顺热股,17.051771,12.341265,-0.168100,-0.895664,8759712500.00,13.191503,16,0,0.000000,0.000000,12.556499,25.179081,34.561199
2026-08-28,13:30:15,163,style,DOWN,3,883404.TI,同花顺情绪指数,17.295656,16.256040,-0.148153,1.818010,9225828602.00,13.893441,15,-1,0.009404,0.003135,5.918399,13.118337,18.732302
2026-08-28,13:30:15,163,style,DOWN,4,883409.TI,近期强势,26.286792,22.969084,-0.128439,0.433260,15496953771.00,23.337309,7,0,0.002169,0.006508,4.188663,9.693608,14.167359
2026-08-28,13:30:15,163,style,DOWN,5,883443.TI,同花顺算力主题精选,18.790658,15.102737,-0.124005,-0.610737,10586808748.00,15.942980,12,0,-0.010000,0.000000,10.260595,20.575191,26.463247
2026-08-28,13:30:15,163,style,DOWN,6,883978.TI,昨日打板表现,8.748406,7.463157,-0.105808,1.634869,4195821449.00,6.318608,26,0,0.022989,0.000000,7.481728,19.709911,29.921994
2026-08-28,13:30:15,163,style,DOWN,7,883992.TI,昨日非ST打板,8.748406,7.463157,-0.105808,1.634869,4195821449.00,6.318608,27,0,0.022989,0.000000,7.481728,19.709911,29.921994
2026-08-28,13:30:15,163,style,DOWN,8,883994.TI,昨日打首板表现,7.656614,6.054228,-0.096973,0.781648,3605561855.00,5.429719,31,0,0.026316,0.000000,7.926911,21.688301,33.627966
2026-08-28,13:30:15,163,style,DOWN,9,883916.TI,百元股,24.651039,21.686284,-0.086778,-0.810901,15046026672.00,22.658245,8,0,0.009009,0.004505,7.145672,14.603837,19.923620
2026-08-28,13:30:15,163,style,DOWN,10,883986.TI,昨日非ST涨停表现,7.214943,6.901486,-0.082675,1.864511,3530300877.00,5.316382,33,0,0.025974,0.000000,13.940439,28.984828,41.056808
2026-08-28,14:00:15,193,concept,UP,1,885705.TI,乡村振兴,6.721531,9.112333,0.091426,-0.104964,5895939662.00,9.063517,68,3,-0.006912,-0.036866,21.849258,32.098804,36.616279
2026-08-28,14:00:15,193,concept,UP,2,886021.TI,国企改革,24.756356,25.177480,0.074742,-2.278634,17349820415.00,26.670963,9,0,0.002045,-0.034083,2.350036,5.405338,8.041257
2026-08-28,14:00:15,193,concept,UP,3,886072.TI,高股息精选,4.165684,5.191800,0.067852,0.188422,3840498388.00,5.903795,107,2,-0.007018,-0.017544,6.857215,15.095426,21.952286
2026-08-28,14:00:15,193,concept,UP,4,885916.TI,同花顺漂亮100,7.953544,8.865943,0.054257,0.654661,6078007637.00,9.343400,52,0,-0.020000,-0.020000,7.010403,17.565560,24.646599
2026-08-28,14:00:15,193,concept,UP,5,885812.TI,农业种植,1.374511,1.840531,0.049795,-0.560063,1723894742.00,2.650052,239,3,-0.010870,-0.021739,10.321779,28.713276,41.235967
2026-08-28,14:00:15,193,concept,UP,6,885967.TI,化肥,1.657359,1.958391,0.048064,-1.222406,1879049110.00,2.888563,211,3,-0.013514,-0.094595,10.984362,29.389119,42.572289
2026-08-28,14:00:15,193,concept,UP,7,886045.TI,同花顺中特估100,3.880605,4.221245,0.046368,-0.789711,3297049381.00,5.068380,113,2,0.010000,-0.030000,9.789416,20.765975,30.296959
2026-08-28,14:00:15,193,concept,UP,8,886077.TI,合成生物,2.202200,3.570010,0.043426,0.828366,2156201600.00,3.314615,173,1,-0.005882,0.000000,7.747721,21.928384,32.970889
2026-08-28,14:00:15,193,concept,UP,9,885958.TI,硅能源,1.654735,1.910773,0.043092,-1.181210,1794495816.00,2.758584,212,1,-0.015873,-0.063492,32.023025,55.243019,65.136013
2026-08-28,14:00:15,193,concept,UP,10,885921.TI,储能,18.908318,19.932504,0.042738,-4.502337,13012289982.00,20.003106,14,0,-0.003337,-0.020022,9.988595,15.771243,20.591607
2026-08-28,14:00:15,193,concept,DOWN,1,885806.TI,华为概念,27.772957,25.955365,-0.168163,3.442689,15264482585.00,23.465283,7,-1,-0.012948,-0.007968,3.110396,8.686093,13.323158
2026-08-28,14:00:15,193,concept,DOWN,2,885556.TI,5G,24.071870,22.104230,-0.158323,5.582009,13020836880.00,20.016245,10,0,-0.024229,0.000000,9.007222,18.673806,25.296577
2026-08-28,14:00:15,193,concept,DOWN,3,885756.TI,芯片概念,40.619734,40.330634,-0.136426,7.700228,24150342860.00,37.125047,4,0,0.001085,-0.002169,4.936637,10.234654,14.319827
2026-08-28,14:00:15,193,concept,DOWN,4,886033.TI,共封装光学(CPO),20.764047,20.203665,-0.133386,6.243230,11284597216.00,17.347215,12,0,-0.023810,0.000000,9.854534,20.430456,27.676233
2026-08-28,14:00:15,193,concept,DOWN,5,885887.TI,数据中心(AIDC),27.800672,27.199891,-0.129406,5.762909,15928349316.00,24.485810,6,1,-0.018349,-0.012232,7.319798,15.175432,21.050122
2026-08-28,14:00:15,193,concept,DOWN,6,886044.TI,液冷服务器,12.198786,10.396172,-0.087251,0.959943,6481567016.00,9.963771,29,-1,-0.017316,-0.004329,10.380692,21.349584,28.460071
2026-08-28,14:00:15,193,concept,DOWN,7,886110.TI,2026中报预增,29.108522,28.025393,-0.084461,4.711086,17528055600.00,26.944954,5,0,0.003906,-0.017578,3.773468,9.652337,14.212973
2026-08-28,14:00:15,193,concept,DOWN,8,885957.TI,东数西算(算力),14.919116,15.569051,-0.079780,3.830944,8375671442.00,12.875477,22,0,-0.004843,-0.009685,12.788044,20.997513,27.350576
2026-08-28,14:00:15,193,concept,DOWN,9,886084.TI,光纤概念,9.735694,8.903542,-0.077376,2.026167,5043834279.00,7.753620,40,0,-0.017857,0.008929,9.067343,22.293794,32.762360
2026-08-28,14:00:15,193,concept,DOWN,10,886108.TI,AI应用,8.922773,6.901468,-0.074967,-0.460653,4555160908.00,7.002408,42,0,-0.026119,-0.005597,4.959712,13.012565,18.616054
2026-08-28,14:00:15,193,industry,UP,1,881109.TI,化学制品,2.381341,2.452096,0.038939,-0.612281,2197951196.00,3.378794,13,0,-0.016484,-0.021978,11.040005,23.778450,34.550306
2026-08-28,14:00:15,193,industry,UP,2,881263.TI,农化制品,0.943111,0.968797,0.031995,-1.117573,1146657177.00,1.762696,53,1,-0.016393,-0.131148,18.833497,30.597586,39.812347
2026-08-28,14:00:15,193,industry,UP,3,881101.TI,种植业与林业,0.794129,1.091708,0.029633,-0.497927,1010386358.00,1.553214,61,4,0.000000,0.000000,19.704614,53.511953,68.026915
2026-08-28,14:00:15,193,industry,UP,4,881157.TI,证券,1.204157,1.493583,0.026898,0.550546,1231534611.00,1.893173,39,1,0.060000,0.000000,15.137333,39.629222,48.997007
2026-08-28,14:00:15,193,industry,UP,5,884036.TI,氟化工,0.713240,0.475845,0.025174,-0.773975,883459327.00,1.358095,71,1,0.100000,0.000000,56.890697,87.811999,95.853156
