"scheduled_time","node_seq","thscode","ticker","stock_name","candidate_rank","candidate_score_v1","candidate_hit_count","candidate_reason_mask","hit_price_strength","hit_turnover_absolute","hit_turnover_acceleration","hit_new_high","hit_limit_strength","hit_core_sector","hit_sector_leader","hit_persistence","price_change_ratio_pct","price_change_1m_pct","price_change_rank_market","price_change_1m_rank_market","turnover","turnover_delta_1m","turnover_growth_1m","turnover_rank_market","turnover_delta_1m_rank_market","turnover_top_pct_market","turnover_delta_1m_top_pct_market","new_high_flag","is_limit_up","is_limit_break","continue_day_cnt","seal_money","core_sector_count","best_core_sector_type","best_core_sector_name","best_core_sector_candidate_rank","best_sector_turnover_rank","best_sector_turnover_1m_rank","best_sector_price_rank","best_sector_turnover_share_pct","candidate_hit_count_3","candidate_hit_count_5","state_data_status","state_source_scheduled_time","state_source_age_seconds"
"2026-08-28 11:00:15.000",102,"300475.SZ","300475","香农芯创",14,70,5,167,1,1,1,0,0,1,0,1,5.250106,-0.38926097658710246,167,5125,5124895000,15350300,-0.31568717484631126,21,45,0.0037756202804746495,0.008090614886731391,0,0,0,\N,\N,1,"concept","融资融券",19,21,43,109,0.4472990184706821,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"688300.SH","688300","联瑞新材",15,70,5,167,1,1,1,0,0,1,0,1,3.629725,-0.9850194951774971,284,5541,3589645200,9641400,0.3200887233692973,40,98,0.00719165767709457,0.017619561308881697,0,0,0,\N,\N,5,"style","周期",1,7,15,67,1.318131619805207,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"300620.SZ","300620","光库科技",16,70,5,167,1,1,1,0,0,1,0,1,4.170821,-0.4320066071598738,231,5235,3527536500,16372400,0.3350293956962418,42,41,0.007551240560949299,0.007371449119021934,0,0,0,\N,\N,3,"concept","国企改革",8,8,15,54,1.1327103271233763,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"601212.SH","601212","白银有色",17,70,5,167,1,1,1,0,0,1,0,1,3.888889,-0.2666666666666595,256,4582,3518370100,10664600,0.6079064017127522,43,85,0.007731032002876663,0.015282272563825961,0,0,0,\N,\N,6,"style","周期",1,8,13,60,1.2919591270433102,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"603186.SH","603186","华正新材",18,70,5,167,1,1,1,0,0,1,0,1,3.304433,-0.904906370959313,327,5537,3470365000,13065100,0.34630682989159567,46,60,0.008270406328658756,0.010787486515641856,0,0,0,\N,\N,1,"concept","沪股通",15,18,24,97,0.6547004935532186,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"600641.SH","600641","先导基电",19,70,5,167,1,1,1,0,0,1,0,1,4.264706,-0.33736294630305474,225,4939,2990172600,9221400,0.26516388382016,64,112,0.011506652283351312,0.020136641495864797,0,0,0,\N,\N,6,"style","昨日非ST涨停表现",2,11,9,33,2.49318867417693,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"600378.SH","600378","昊华科技",20,70,5,179,1,1,0,0,1,1,0,1,10.008254,0,36,1757,2868763300,133300,-0.28563772775991425,71,3411,0.012765192376842862,0.6132686084142395,0,1,0,2,647494570,12,"style","周期",1,14,715,11,1.0534209942160109,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 13:30:15.000",163,"603618.SH","603618","杭电股份",1,90,7,247,1,1,1,0,1,1,1,1,3.531757,0.13774104683197397,360,815,5695751300,9266200,-0.2942457823984158,24,69,0.004314994606256742,0.012405609492988134,0,0,1,\N,\N,6,"style","昨日非ST涨停表现",3,4,9,39,4.049170567764256,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"002396.SZ","002396","星网锐捷",2,85,6,183,1,1,1,0,1,1,0,1,10.014993,0,37,2566,2893469600,3566300,2.5867444433269635,89,221,0.01600143833153542,0.039733908665947504,0,1,0,2,385218070,9,"style","深市新主板",2,26,73,12,0.6653517613966299,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"600183.SH","600183","生益科技",3,75,6,231,1,1,1,0,0,1,1,1,4.852096,0.1830012200081388,207,495,11995419900,14339200,1.4109220525926425,4,30,0.000719165767709457,0.005393743257820928,0,0,0,\N,\N,3,"style","昨日打板表现",5,1,7,29,6.918313119318913,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"300475.SZ","300475","香农芯创",4,75,6,231,1,1,1,0,0,1,1,1,5.951733,0.034264176803144863,147,2051,6065323900,6429200,-0.09534530308999833,19,115,0.0034160373966199207,0.02067601582164689,0,0,0,\N,\N,1,"style","减持新规(不可减持)",7,5,48,61,1.038291858059796,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"002407.SZ","002407","多氟多",5,75,6,231,1,1,1,0,0,1,1,1,3.189066,0.0552181115405892,413,1799,4673845200,5691800,-0.21193492557978544,33,133,0.005933117583603021,0.023912261776339445,0,0,0,\N,\N,2,"style","周期",1,5,36,108,1.331113665389877,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"688183.SH","688183","生益电子",6,75,6,231,1,1,1,0,0,1,1,1,8.497001,0.2049180327868827,92,388,4419008500,16373700,1.4498324256388773,38,22,0.0068320747932398415,0.003955411722402014,0,0,0,\N,\N,1,"concept","汽车电子",8,12,4,10,1.6472901765257415,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"300456.SZ","300456","赛微电子",7,75,6,231,1,1,1,0,0,1,1,1,10.550459,0.2692119432207596,11,209,4164761000,17179300,2.0625913644953116,45,20,0.008090614886731391,0.003595828838547285,0,0,0,\N,\N,8,"style","昨日非ST涨停表现",3,7,5,3,2.9607731754320863,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"600378.SH","600378","昊华科技",8,75,6,243,1,1,0,0,1,1,1,1,10.008254,0,43,3399,2909988400,197300,-0.7988581914568254,87,2427,0.01564185544768069,0.43635382955771307,0,1,0,2,618514770,12,"concept","煤化工概念",1,1,64,4,8.138531695446666,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"600722.SH","600722","金牛化工",9,75,6,243,1,1,0,0,1,1,1,1,10.014409,0,38,3513,1951162100,2793900,-0.3537874407308893,146,303,0.02624955052139518,0.05447680690399137,0,1,0,1,376021580,6,"concept","煤化工概念",1,3,13,3,5.456927111394767,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"002636.SZ","002636","金安国纪",10,70,5,179,1,1,0,0,1,1,0,1,6.396773,0.08131183087136673,135,1419,5971307500,4125900,-0.18138528997440528,22,181,0.003955411722402014,0.03254225098885293,0,0,1,\N,\N,7,"style","深市新主板",2,6,60,43,1.3730989131407865,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"688300.SH","688300","联瑞新材",11,70,5,167,1,1,1,0,0,1,0,1,3.371993,0.3230849400729596,378,134,4207129800,10858300,1.768350202687199,43,54,0.007731032002876663,0.009708737864077669,0,0,0,\N,\N,7,"style","周期",1,8,15,97,1.198192864592302,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"300620.SZ","300620","光库科技",12,70,5,167,1,1,1,0,0,1,0,1,4.353606,0.03504412373762644,253,2045,4059095300,2952400,0.8088469550300208,48,284,0.008629989212513484,0.05106076950737145,0,0,0,\N,\N,3,"concept","国企改革",3,10,91,59,1.0349244825296906,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"601208.SH","601208","东材科技",13,70,5,167,1,1,1,0,0,1,0,1,5.336049,0.17431725740848503,176,540,3756068500,7397400,-0.38870525237166564,53,95,0.009528946422150306,0.017080186983099606,0,0,0,\N,\N,8,"style","周期",1,12,26,42,1.0697303600235748,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"002466.SZ","002466","天齐锂业",14,70,5,167,1,1,1,0,0,1,0,1,4.37487,0.019868865487793208,247,2152,3676013100,5773000,0.40016007373093054,57,131,0.010248112189859764,0.02355267889248472,0,0,0,\N,\N,4,"style","周期",1,14,35,65,1.0469305383845842,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"300319.SZ","300319","麦捷科技",15,70,5,167,1,1,1,0,0,1,0,1,9.952607,0.19193857965451588,79,452,3636189600,5981300,0.7098221942713396,59,123,0.010607695073714491,0.022114347357065803,0,0,0,\N,\N,2,"concept","国企改革",3,13,37,23,0.9270986173100796,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"300454.SZ","300454","深信服",16,70,5,167,1,1,1,0,0,1,0,1,5.35,0.09501187648457421,174,1247,3494383900,3930800,0.7994872733931515,68,192,0.01222581805106077,0.034519956850053934,0,0,0,\N,\N,2,"style","减持新规(不可减持)",7,21,87,73,0.5981857543181225,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"600641.SH","600641","先导基电",17,70,5,167,1,1,1,0,0,1,0,1,3.588235,0.4850213980028606,352,36,3440445500,15899100,6.754145532579009,70,25,0.012585400934915498,0.004494786048184107,0,0,0,\N,\N,6,"style","昨日非ST涨停表现",3,12,6,38,2.4458495332471735,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"301511.SZ","301511","德福科技",18,70,5,167,1,1,1,0,0,1,0,1,5.052365,0.2636203866432263,191,216,3009582000,13022800,0.18980749728193835,84,37,0.015102481121898598,0.0066522833513124775,0,0,0,\N,\N,1,"style","周期",1,17,11,49,0.8571305971604273,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"688195.SH","688195","腾景科技",19,70,5,167,1,1,1,0,0,1,0,1,5.567452,0.11757161179990483,163,1006,2734152500,11076400,-0.20578787357310846,93,53,0.016720604099244876,0.009528946422150306,0,0,0,\N,\N,1,"concept","无人驾驶",17,12,9,6,1.482287500087549,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"600664.SH","600664","哈药股份",20,70,5,167,1,1,1,0,0,1,0,1,4.342857,0,255,3490,2687437200,6574100,1.3709246970571263,95,107,0.017080186983099606,0.019237684286227977,0,0,0,\N,\N,1,"style","减持新规(不可减持)",7,29,45,105,0.46004866513509945,3,3,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 14:00:15.000",193,"688205.SH","688205","德科立",1,90,7,247,1,1,1,0,1,1,1,1,11.04775,-0.06767044493317664,10,4002,3690702000,3336600,1.031539210910862,69,286,0.012405609492988134,0.05142035239122618,0,0,1,\N,\N,1,"concept","2026中报预增",18,39,96,1,0.7322994010472118,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"600378.SH","600378","昊华科技",2,90,7,247,1,1,1,0,1,1,1,1,10.008254,0,46,2403,2920954200,383800,3.2362030905077264,95,1798,0.017080186983099606,0.3232650125854009,0,1,0,2,588160060,11,"industry","化学制品",1,2,48,4,7.084399264157876,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"002396.SZ","002396","星网锐捷",3,85,6,183,1,1,1,0,1,1,0,1,10.014993,0,40,1627,3016400800,1251100,0.5360343769183549,92,757,0.01654081265731751,0.13610212153901474,0,1,0,2,212587840,7,"concept","国企改革",2,20,219,12,0.7037237123594767,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"600183.SH","600183","生益科技",4,75,6,231,1,1,1,0,0,1,1,1,3.915727,-0.061399918133442366,340,3897,12718314600,13419200,-0.3937208871539779,4,36,0.000719165767709457,0.006472491909385114,0,0,0,\N,\N,3,"style","昨日打板表现",6,1,8,32,6.842760207180538,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"300475.SZ","300475","香农芯创",5,75,6,231,1,1,1,0,0,1,1,1,4.687595,-0.21331795906599504,238,5235,6381912100,15159000,0.30562852590327716,20,28,0.003595828838547285,0.005034160373966199,0,0,0,\N,\N,3,"style","消费",7,1,3,60,4.358611562211097,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"002407.SZ","002407","多氟多",6,75,6,231,1,1,1,0,0,1,1,1,4.954442,-0.32449972958354945,217,5432,5647215600,12070200,-0.5287471206028189,27,42,0.0048543689320388345,0.007551240560949299,0,0,0,\N,\N,5,"industry","化学制品",1,1,1,21,13.696596146964879,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"002155.SZ","002155","湖南黄金",7,75,6,231,1,1,1,0,0,1,1,1,5.773501,-0.17464198393294383,170,5081,4650326600,7938100,0.9509203961758705,42,91,0.007551240560949299,0.016361021215390147,0,0,0,\N,\N,7,"concept","乡村振兴",1,3,9,25,3.995904697374499,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"300456.SZ","300456","赛微电子",8,75,6,231,1,1,1,0,0,1,1,1,8.769563,0.12419274714356998,94,503,4418307600,15207900,0.7443052783703805,44,27,0.007910823444804028,0.0048543689320388345,0,0,0,\N,\N,4,"style","昨日非ST涨停表现",3,7,5,21,2.9297541230553237,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"601208.SH","601208","东材科技",9,75,6,231,1,1,1,0,0,1,1,1,3.849287,-0.01960784313724817,350,3361,4049958700,13792800,0.41042212041884807,53,32,0.009528946422150306,0.005753326141675656,0,0,0,\N,\N,8,"style","周期",1,12,3,96,1.056443621016261,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"300454.SZ","300454","深信服",10,75,6,231,1,1,1,0,0,1,1,1,4.2,0.015997440409543096,297,1214,3630038100,8178500,-0.1615664565072531,71,86,0.012765192376842862,0.015462064005753326,0,0,0,\N,\N,2,"industry","横向通用软件",9,1,1,10,18.79714074282937,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"000592.SZ","000592","平潭发展",11,75,6,231,1,1,1,0,0,1,1,1,4.405286,-0.6983240223463638,269,5537,2082257400,9591400,0.01971082287901349,148,64,0.02660913340524991,0.011506652283351312,0,0,0,\N,\N,11,"concept","乡村振兴",1,8,4,37,1.7892296265390932,2,3,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"002636.SZ","002636","金安国纪",12,70,5,179,1,1,0,0,1,1,0,1,5.734044,0.013627691469064729,175,1221,6337328100,4910000,-0.4739661452753374,22,178,0.003955411722402014,0.03200287666307084,0,0,1,\N,\N,7,"style","深市新主板",2,6,56,50,1.3344180417073879,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"603618.SH","603618","杭电股份",13,70,6,246,0,1,1,0,1,1,1,1,2.164625,0.02788622420524245,865,1166,6022896300,23230900,1.3104058717640155,24,13,0.004314994606256742,0.0023372887450557353,0,0,1,\N,\N,7,"style","昨日非ST涨停表现",3,4,1,49,3.99374757603107,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"000338.SZ","000338","潍柴动力",14,70,5,167,1,1,1,0,0,1,0,1,3.075213,-0.21520803443327852,503,5240,4794110900,7407700,0.1902022847410787,37,103,0.0066522833513124775,0.018518518518518517,0,0,0,\N,\N,2,"concept","国企改革",2,6,28,132,1.1184619497551624,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"300620.SZ","300620","光库科技",15,70,5,167,1,1,1,0,0,1,0,1,3.805251,0.11217948717949788,361,551,4312159400,7801500,0.19003310096557202,47,96,0.00845019777058612,0.017259978425026967,0,0,0,\N,\N,4,"concept","国企改革",2,10,25,89,1.006023079311547,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"600869.SH","600869","远东股份",16,70,5,167,1,1,1,0,0,1,0,1,4.902507,-0.05307855626327518,221,3781,3976426100,5914400,0.2951997196916609,54,141,0.009708737864077669,0.02535059331175836,0,0,0,\N,\N,1,"concept","西部大开发",8,7,15,25,1.970235037527858,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"301511.SZ","301511","德福科技",17,70,5,167,1,1,1,0,0,1,0,1,4.120152,0.06636434022784243,308,888,3290927800,7212700,0.29878993049303126,82,109,0.014742898238043868,0.019597267170082703,0,0,0,\N,\N,1,"style","周期",1,17,19,82,0.8584481815913526,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"600127.SH","600127","金健米业",18,70,5,167,1,1,1,0,0,1,0,1,8.25603,-0.17108639863130382,98,5060,2462584700,7846500,0.3851327496116368,116,95,0.020855807263574253,0.017080186983099606,0,0,0,\N,\N,12,"concept","乡村振兴",1,6,10,15,2.1160349835240755,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"603011.SH","603011","合锻智能",19,70,5,179,1,1,0,0,1,1,0,1,9.984089,0,74,2710,2101414400,146600,-0.6916929547844375,146,2940,0.02624955052139518,0.5285868392664509,0,1,0,2,113551057,7,"style","昨日非ST涨停表现",3,24,95,17,1.393435690771695,3,5,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:00:15.000",193,"300189.SZ","300189","神农种业",20,70,5,167,1,1,1,0,0,1,0,1,5.429864,-0.9915014164305846,190,5547,2064922500,7985600,0.06598320718700368,151,89,0.027148507731032005,0.01600143833153542,0,0,0,\N,\N,7,"concept","乡村振兴",1,9,8,27,1.7743341978312435,2,2,"CURRENT","2026-08-28 14:00:15.000",0
"2026-08-28 14:30:15.000",223,"002437.SZ","002437","誉衡药业",1,85,7,239,1,1,1,1,0,1,1,1,6.561086,-0.6329113924050667,152,5533,2973769400,32790600,-0.31076564779276683,101,3,0.01815893563466379,0.0005393743257820927,1,0,0,\N,\N,3,"style","深市新主板",2,29,1,46,0.5805244833374905,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"600378.SH","600378","昊华科技",2,85,6,183,1,1,1,0,1,1,0,1,10.008254,0,50,3332,2947194200,469200,0.7963246554364471,102,2115,0.018338727076591153,0.3802588996763754,0,1,0,2,580893160,11,"style","周期",1,21,471,17,0.7111760932664489,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"603011.SH","603011","合锻智能",3,85,6,183,1,1,1,0,1,1,0,1,9.984089,0,78,3663,2107281700,431300,5.781446540880503,162,2230,0.02912621359223301,0.4009349154980223,0,1,0,2,110058862,8,"style","减持新规(不可减持)",3,61,828,35,0.30737653552593497,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"688205.SH","688205","德科立",4,80,6,215,1,1,1,0,1,0,1,1,10.508836,-0.005670220004549975,16,4201,3807848300,4600700,3.24928419691512,72,244,0.012944983818770227,0.04386911183027688,0,0,1,\N,\N,0,"","",0,0,0,0,0,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"600183.SH","600183","生益科技",5,75,6,231,1,1,1,0,0,1,1,1,4.249131,0.020417886068191393,308,2060,13234707300,22548500,1.567581416533819,4,16,0.000719165767709457,0.002876663070837828,0,0,0,\N,\N,1,"style","昨日打板表现",5,1,4,32,6.720203740548631,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"300475.SZ","300475","香农芯创",6,75,6,231,1,1,1,0,0,1,1,1,4.675497,0.04046476674952615,260,1849,6669982100,13961200,0.36577253428811796,20,42,0.003595828838547285,0.007551240560949299,0,0,0,\N,\N,3,"style","减持新规(不可减持)",3,5,21,104,0.9729102615554438,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"002407.SZ","002407","多氟多",7,75,6,231,1,1,1,0,0,1,1,1,6.150342,0.3769520732364029,166,77,6409171700,15834100,-0.08725075946667282,24,31,0.004314994606256742,0.005573534699748292,0,0,0,\N,\N,5,"style","周期",1,3,7,45,1.5465725640610604,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"601212.SH","601212","白银有色",8,75,6,231,1,1,1,0,0,1,1,1,5.138889,0.26490066225166586,227,192,4470647500,24992200,-0.1563558049020899,49,13,0.008809780654440848,0.0023372887450557353,0,0,0,\N,\N,6,"style","周期",1,10,3,65,1.078794747703228,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"002466.SZ","002466","天齐锂业",9,75,6,231,1,1,1,0,0,1,1,1,4.001659,0,354,2557,4066450400,8140200,0.16355060034305313,62,122,0.011147069399496584,0.02193455591513844,0,0,0,\N,\N,4,"concept","化肥",1,1,7,19,12.577434033089938,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"000592.SZ","000592","平潭发展",10,75,6,231,1,1,1,0,0,1,1,1,4.405286,0.5657708628005631,287,30,2308874700,17154500,2.980993710983732,140,25,0.025170801869830995,0.004494786048184107,0,0,0,\N,\N,10,"concept","化肥",1,2,1,14,7.141294341108973,3,4,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"002636.SZ","002636","金安国纪",11,70,5,179,1,1,0,0,1,1,0,1,5.676416,-0.027259097723875136,189,4310,6560512200,5295900,-0.23749532064387935,22,201,0.003955411722402014,0.036138079827400214,0,0,1,\N,\N,4,"style","深市新主板",2,6,59,54,1.2807105874901743,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"300456.SZ","300456","赛微电子",12,70,5,167,1,1,1,0,0,1,0,1,9.794927,0.04917629702483328,95,1742,4620272300,9320000,0.1397962553045775,44,101,0.007910823444804028,0.01815893563466379,0,0,0,\N,\N,4,"style","昨日打板表现",5,7,15,19,2.3460413962319535,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"300620.SZ","300620","光库科技",13,70,5,167,1,1,1,0,0,1,0,1,3.526088,0.044962584706298436,442,1790,4482279600,7601300,0.3956558460634547,48,131,0.008629989212513484,0.02355267889248472,0,0,0,\N,\N,2,"concept","国企改革",4,10,37,118,0.9649279938762892,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"601208.SH","601208","东材科技",14,70,5,167,1,1,1,0,0,1,0,1,4.093686,0.09792401096748726,338,1081,4235431700,11553500,0.9689662224343025,53,70,0.009528946422150306,0.012585400934915498,0,0,0,\N,\N,5,"style","周期",1,12,19,101,1.0220357279825247,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"300454.SZ","300454","深信服",15,70,5,167,1,1,1,0,0,1,0,1,4.758333,0.07164464257283232,251,1421,3752117600,6562100,0.7605505325570789,74,164,0.013304566702624955,0.029485796476087737,0,0,0,\N,\N,5,"style","减持新规(不可减持)",3,23,72,101,0.5472988773992038,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"301511.SZ","301511","德福科技",16,70,5,167,1,1,1,0,0,1,0,1,4.419381,0.19878520154612556,284,362,3502295600,10125100,1.2722396768402153,80,88,0.01438331535418914,0.015821646889608056,0,0,0,\N,\N,2,"style","周期",1,17,25,81,0.8451254763843773,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"600664.SH","600664","哈药股份",17,70,5,167,1,1,1,0,0,1,0,1,3.085714,0,555,3434,3359487500,9912600,0.879664745145631,86,94,0.015462064005753326,0.01690039554117224,0,0,0,\N,\N,3,"style","减持新规(不可减持)",3,29,43,247,0.49002828093305434,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"002396.SZ","002396","星网锐捷",18,70,5,179,1,1,0,0,1,1,0,1,10.014993,0,43,2530,3046855200,1078700,-0.0006485084306095956,97,1132,0.017439769866954332,0.20352391226177635,0,1,0,2,171466310,6,"style","深市新主板",2,28,325,14,0.594791929994352,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"600367.SH","600367","红星发展",19,70,5,167,1,1,1,0,0,1,0,1,5.777778,-0.20964360587001352,183,5356,2905967400,9194400,-0.28057463889454004,106,104,0.019057892844300612,0.018698309960445882,0,0,0,\N,\N,6,"style","周期",1,22,30,50,0.7012278127758463,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 14:30:15.000",223,"603002.SH","603002","宏昌电子",20,70,5,167,1,1,1,0,0,1,0,1,4.553519,0,273,3658,2109534700,4882800,0.8198352651783385,161,224,0.028946422150305646,0.040273282991729595,0,0,0,\N,\N,4,"style","周期",1,42,69,78,0.5090437021611981,3,5,"CURRENT","2026-08-28 14:30:15.000",0
"2026-08-28 15:00:00.000",254,"002636.SZ","002636","金安国纪",1,85,6,183,1,1,1,0,1,1,0,1,5.431494,0.027337342810285215,187,1533,7019888000,4974900,\N,24,71,0.004314994606256742,0.012765192376842862,0,0,1,\N,\N,2,"style","深市新主板",1,7,18,57,1.216315546221023,3,5,"CURRENT","2026-08-28 15:00:00.000",0
"2026-08-28 15:00:00.000",254,"600183.SH","600183","生益科技",2,75,6,231,1,1,1,0,0,1,1,1,3.319855,0,442,3105,14342259000,25894000,\N,4,6,0.000719165767709457,0.0010787486515641855,0,0,0,\N,\N,2,"style","QFII重仓",4,1,1,107,2.9484751612497786,3,5,"CURRENT","2026-08-28 15:00:00.000",0
"2026-08-28 15:00:00.000",254,"300475.SZ","300475","香农芯创",3,75,6,231,1,1,1,0,0,1,1,1,4.034356,-0.005813615487471058,318,4387,7364094200,8994300,\N,20,33,0.003595828838547285,0.005933117583603021,0,0,0,\N,\N,4,"style","消费",3,1,3,73,4.0489509765841065,3,5,"CURRENT","2026-08-28 15:00:00.000",0
"2026-08-28 15:00:00.000",254,"002407.SZ","002407","多氟多",4,75,6,231,1,1,1,0,0,1,1,1,5.182232,0.02707825616030668,204,1538,7232006100,12252000,\N,22,16,0.003955411722402014,0.002876663070837828,0,0,0,\N,\N,5,"style","深市新主板",1,6,3,60,1.253068631550143,3,5,"CURRENT","2026-08-28 15:00:00.000",0
"2026-08-28 15:00:00.000",254,"002155.SZ","002155","湖南黄金",5,75,6,231,1,1,1,0,0,1,1,1,7.031828,-0.06910850034553828,135,4847,5271959900,8718100,\N,42,36,0.007551240560949299,0.006472491909385114,0,0,0,\N,\N,5,"concept","乡村振兴",1,3,3,19,3.6619592862576282,3,5,"CURRENT","2026-08-28 15:00:00.000",0
"2026-08-28 15:00:00.000",254,"300454.SZ","300454","深信服",6,75,6,231,1,1,1,0,0,1,1,1,3.725,-0.06423123243677331,362,4803,4073932200,4843100,\N,77,78,0.013843941028407048,0.014023732470334413,0,0,0,\N,\N,5,"industry","横向通用软件",2,1,1,11,18.72243837317396,3,5,"CURRENT","2026-08-28 15:00:00.000",0
